#timestamp,q_w,q_x,q_y,q_z,p_x,p_y,p_z,v_x,v_y,v_z,bg_x,bg_y,bg_z,ba_x,ba_y,ba_z
1776237842158871296,1.0,0.0,0.0,0.0,-74.08416998389346,-9.44440080606305,40.07124346494675,-0.5287325412612611,9.363752032900177,0.01661081425845623,0,0,0,0,0,0
1776237842178219520,1.0,0.0,0.0,0.0,-74.09525377226504,-9.2477404298168,40.07159060239792,-0.5275058714678967,9.365373721172379,0.01658743806183338,0,0,0,0,0,0
1776237842197040384,1.0,0.0,0.0,0.0,-74.10474259522952,-9.079147664954196,40.07188814878464,-0.5264569538577262,9.366797028969312,0.016533251851797104,0,0,0,0,0,0
1776237842217777920,1.0,0.0,0.0,0.0,-74.11421001508938,-8.910528358262084,40.072185695171356,-0.525428705489933,9.368245897753287,0.01649157516658306,0,0,0,0,0,0
1776237842236604928,1.0,0.0,0.0,0.0,-74.12523044080088,-8.71377359884188,40.07253283262253,-0.5242893195791906,9.369962878976047,0.01647968776524067,0,0,0,0,0,0
1776237842257570560,1.0,0.0,0.0,0.0,-74.13623003694745,-8.516982300450428,40.0728799700737,-0.5232520309521628,9.371714123023455,0.016428574919700623,0,0,0,0,0,0
1776237842306125568,1.0,0.0,0.0,0.0,-74.15190388438876,-8.235785517840004,40.07337588071823,-0.5220080746153374,9.374314971319986,0.01635977067053318,0,0,0,0,0,0
1776237842331939072,1.0,0.0,0.0,0.0,-74.17380157806461,-7.841974048927076,40.074070155620575,-0.5208305182789859,9.37832672432137,0.01605302095413208,0,0,0,0,0,0
1776237842350982656,1.0,0.0,0.0,0.0,-74.1847275621447,-7.645000613474066,40.07440584897995,-0.5204907870689085,9.380589124145747,0.015776466578245163,0,0,0,0,0,0
1776237842370314240,1.0,0.0,0.0,0.0,-74.1940949035809,-7.476127679824761,40.074680507183075,-0.5203197907703627,9.382703333427502,0.015487716533243656,0,0,0,0,0,0
1776237842390561536,1.0,0.0,0.0,0.0,-74.20502634994418,-7.279059033498001,40.07500094175339,-0.5202464419202034,9.385403235727592,0.015095969662070274,0,0,0,0,0,0
1776237842411012864,1.0,0.0,0.0,0.0,-74.21439885323798,-7.110096125573,40.07527559995651,-0.5202752775792451,9.387941571141896,0.014793331734836102,0,0,0,0,0,0
1776237842430979328,1.0,0.0,0.0,0.0,-74.22689981218866,-6.884737507803775,40.075622737407684,-0.5204118308471166,9.391663958874158,0.014284179545938969,0,0,0,0,0,0
1776237842481330432,1.0,0.0,0.0,0.0,-74.23627903409077,-6.7156574905040625,40.075874507427216,-0.5205543335228582,9.394729753710038,0.013890762813389301,0,0,0,0,0,0
1776237842503207680,1.0,0.0,0.0,0.0,-74.26287217715522,-6.236271820299989,40.0765535235405,-0.5209050213879047,9.404682366000046,0.012779628857970238,0,0,0,0,0,0
1776237842523567872,1.0,0.0,0.0,0.0,-74.27539722477472,-6.010493322577525,40.07685869932175,-0.5209660101092359,9.40997091033626,0.01231346558779478,0,0,0,0,0,0
1776237842542620928,1.0,0.0,0.0,0.0,-74.2847882960186,-5.841073560543833,40.07707995176315,-0.5209464053886692,9.414163639023135,0.011964451521635056,0,0,0,0,0,0
1776237842561964800,1.0,0.0,0.0,0.0,-74.2941456868788,-5.671574849829909,40.0772859454155,-0.5208542456186328,9.418532473864673,0.011587241664528847,0,0,0,0,0,0
1776237842580365312,1.0,0.0,0.0,0.0,-74.30506844200634,-5.473725271786033,40.07752627134323,-0.5206430100588867,9.423829949111681,0.011141867376863956,0,0,0,0,0,0
1776237842597938944,1.0,0.0,0.0,0.0,-74.31287434279847,-5.332335592782736,40.077697932720184,-0.5204190391354475,9.427725859045804,0.010838809423148632,0,0,0,0,0,0
1776237842620124416,1.0,0.0,0.0,0.0,-74.32380828195082,-5.134291070474857,40.077915370464325,-0.5200011143641409,9.433306480991002,0.010454308241605759,0,0,0,0,0,0
1776237842639694848,1.0,0.0,0.0,0.0,-74.33472609592964,-4.936128008830711,40.0781289935112,-0.5194662301097742,9.43899506864695,0.010049009695649147,0,0,0,0,0,0
1776237842658804224,1.0,0.0,0.0,0.0,-74.3456202805246,-4.737844007143372,40.078342616558075,-0.5188320188161976,9.444764818887121,0.009633110836148262,0,0,0,0,0,0
1776237842699295744,1.0,0.0,0.0,0.0,-74.36118018734012,-4.454370762947133,40.0786172747612,-0.5178009206296906,9.453100194129883,0.008992153219878674,0,0,0,0,0,0
1776237842723307264,1.0,0.0,0.0,0.0,-74.3782455128117,-4.1422595034397744,40.07891100645065,-0.5165697085122061,9.462323962570295,0.008237731643021107,0,0,0,0,0,0
1776237842743226112,1.0,0.0,0.0,0.0,-74.38908379497975,-3.9434846750457306,40.07907122373581,-0.5157828262399433,9.468196085363225,0.007768993731588125,0,0,0,0,0,0
1776237842763346176,1.0,0.0,0.0,0.0,-74.39835972919164,-3.7730081378677025,40.07920855283737,-0.5151404807787882,9.473219302652351,0.007369281258434057,0,0,0,0,0,0
1776237842783598336,1.0,0.0,0.0,0.0,-74.40918813719315,-3.5740058113341573,40.07936495542526,-0.5144562854119056,9.479075981834695,0.006923878565430641,0,0,0,0,0,0
1776237842803761408,1.0,0.0,0.0,0.0,-74.41997021370693,-3.374878645263825,40.07949846982956,-0.5138661719040489,9.4849320397182,0.006527077406644821,0,0,0,0,0,0
1776237842823550464,1.0,0.0,0.0,0.0,-74.43075928877104,-3.1756294902615014,40.079631984233856,-0.5133887068252114,9.490792142586676,0.006084604188799858,0,0,0,0,0,0
1776237842844923392,1.0,0.0,0.0,0.0,-74.44001264770493,-3.004747232150809,40.079746425151825,-0.5130767992313041,9.49584034368627,0.00575412018224597,0,0,0,0,0,0
1776237842866862592,1.0,0.0,0.0,0.0,-74.45077674107132,-2.8052675051518063,40.07985705137253,-0.5128302167823873,9.501781769737033,0.0053892373107373714,0,0,0,0,0,0
1776237842885689344,1.0,0.0,0.0,0.0,-74.46153276311674,-2.6056620589292914,40.079963862895966,-0.5127068045944501,9.50779350410423,0.0050127203576266766,0,0,0,0,0,0
1776237842920807424,1.0,0.0,0.0,0.0,-74.47229604317091,-2.40593010125828,40.0800706744194,-0.5126951919447154,9.513892438252434,0.0046534729190170765,0,0,0,0,0,0
1776237842961685248,1.0,0.0,0.0,0.0,-74.50000724584342,-1.8917375676001826,40.08029192686081,-0.5131207644983269,9.530016396946271,0.0036144026089459658,0,0,0,0,0,0
1776237842980165888,1.0,0.0,0.0,0.0,-74.51079748226509,-1.691535744267216,40.08037203550339,-0.5134537053557808,9.536496765769083,0.0032226229086518288,0,0,0,0,0,0
1776237842997707520,1.0,0.0,0.0,0.0,-74.52005251845831,-1.519825028944411,40.08042162656784,-0.5138138134506853,9.542168396110553,0.0028293898794800043,0,0,0,0,0,0
1776237843017695488,1.0,0.0,0.0,0.0,-74.52931348122875,-1.3480110098235867,40.08046740293503,-0.5142359184731021,9.547956830216444,0.002349347108975053,0,0,0,0,0,0
1776237843038677760,1.0,0.0,0.0,0.0,-74.54012560775028,-1.1474276289140686,40.08051699399948,-0.5147871662276047,9.554883191076941,0.0018021833384409547,0,0,0,0,0,0
1776237843056006144,1.0,0.0,0.0,0.0,-74.54939987118027,-0.9753817713156634,40.080539882183075,-0.5152888084813638,9.560969873965215,0.0013069683918729424,0,0,0,0,0,0
1776237843075077888,1.0,0.0,0.0,0.0,-74.55868051182588,-0.8032247550221561,40.08056277036667,-0.515793842255669,9.567193917196324,0.0008062142878770828,0,0,0,0,0,0
1776237843095704320,1.0,0.0,0.0,0.0,-74.56951613982076,-0.6022317293283286,40.0805703997612,-0.51635891749685,9.574620031822867,0.0002447951992508024,0,0,0,0,0,0
1776237843115426048,1.0,0.0,0.0,0.0,-74.58036080789431,-0.40108112963844617,40.0805703997612,-0.516870538736448,9.582197275708126,-0.00028938776813447475,0,0,0,0,0,0
1776237843135688960,1.0,0.0,0.0,0.0,-74.59121469357072,-0.19976986159911,40.0805589556694,-0.5173095037319103,9.589893317005442,-0.0008354743476957083,0,0,0,0,0,0
1776237843180484352,1.0,0.0,0.0,0.0,-74.6036306402531,0.03050071392205134,40.08052843809128,-0.517719708133021,9.598805121487647,-0.0014124349690973759,0,0,0,0,0,0
1776237843208722176,1.0,0.0,0.0,0.0,-74.6284994859636,0.4916859665252907,40.08044070005417,-0.5183281937615292,9.61688256490804,-0.002220851369202137,0,0,0,0,0,0
1776237843228530432,1.0,0.0,0.0,0.0,-74.6393952946634,0.6937279780206567,40.08038729429245,-0.5185277143645031,9.624842616746106,-0.0025016271974891424,0,0,0,0,0,0
1776237843246487296,1.0,0.0,0.0,0.0,-74.64874217914826,0.8670396641855649,40.08034151792526,-0.5186686600412557,9.631678842935264,-0.0026603101287037134,0,0,0,0,0,0
1776237843266007040,1.0,0.0,0.0,0.0,-74.65809610997843,1.0404741723776112,40.080295741558075,-0.5187828739450241,9.638506095068996,-0.0028142891824245453,0,0,0,0,0,0
1776237843284614656,1.0,0.0,0.0,0.0,-74.66744182610267,1.2140319005077342,40.08024996519089,-0.5188712296730226,9.645303307694377,-0.002985828323289752,0,0,0,0,0,0
1776237843301362176,1.0,0.0,0.0,0.0,-74.67676403915839,1.3877127704325054,40.0802041888237,-0.518939337845556,9.652065382715685,-0.003103863913565874,0,0,0,0,0,0
1776237843319889152,1.0,0.0,0.0,0.0,-74.68609324393655,1.5615155102756764,40.08015078306198,-0.5189963925281861,9.658779374513863,-0.0032004613894969225,0,0,0,0,0,0
1776237843340064000,1.0,0.0,0.0,0.0,-74.69698601486373,1.7644369967424893,40.0800706744194,-0.5190615096740878,9.666542715239661,-0.003233772935345769,0,0,0,0,0,0
1776237843359238656,1.0,0.0,0.0,0.0,-74.70633002242931,1.938497758053522,40.08000200986862,-0.5191231362637423,9.673127487012433,-0.0032437925692647696,0,0,0,0,0,0
1776237843379073792,1.0,0.0,0.0,0.0,-74.71568077591463,2.112676104793636,40.07993334531784,-0.5191954547446314,9.679639046959743,-0.003268725238740444,0,0,0,0,0,0
1776237843429211648,1.0,0.0,0.0,0.0,-74.739086691663,2.5486280174379017,40.07976168394089,-0.5194770987690559,9.695579259150342,-0.003351757302880287,0,0,0,0,0,0
1776237843451053056,1.0,0.0,0.0,0.0,-74.75312689631556,2.8105404740025848,40.079658687114716,-0.5197611049118247,9.704903326480613,-0.003268762957304716,0,0,0,0,0,0
1776237843469994240,1.0,0.0,0.0,0.0,-74.76402138165645,3.014424268901007,40.07957857847214,-0.5200596316981738,9.712026637348592,-0.0032093769405037165,0,0,0,0,0,0
1776237843490539520,1.0,0.0,0.0,0.0,-74.7749243608477,3.2184561167081105,40.079502284526825,-0.5204323762916846,9.719040613641754,-0.0031712702475488186,0,0,0,0,0,0
1776237843510446592,1.0,0.0,0.0,0.0,-74.7842764706832,3.393457327021505,40.07945650815964,-0.520808272755314,9.72497020890792,-0.0031147594563663006,0,0,0,0,0,0
1776237843528770560,1.0,0.0,0.0,0.0,-74.79519496275866,3.5977595737100576,40.07940310239792,-0.5213028212200405,9.731814806047927,-0.0029689630027860403,0,0,0,0,0,0
1776237843549547264,1.0,0.0,0.0,0.0,-74.80457541581359,3.772988416155143,40.07935732603073,-0.5217746097172782,9.737619494643813,-0.002828822936862707,0,0,0,0,0,0
1776237843569335552,1.0,0.0,0.0,0.0,-74.81556241112558,3.97755229019414,40.07930392026901,-0.5223883485566383,9.744324475084493,-0.0026646540500223637,0,0,0,0,0,0
1776237843589582336,1.0,0.0,0.0,0.0,-74.82655746330528,4.182256600271918,40.079250514507294,-0.5230777146481155,9.750965891728521,-0.002550518373027444,0,0,0,0,0,0
1776237843635474176,1.0,0.0,0.0,0.0,-74.83913306933465,4.4163757627907,40.079189479351044,-0.5239607496603048,9.75851705125539,-0.002410953165963292,0,0,0,0,0,0
1776237843661237504,1.0,0.0,0.0,0.0,-74.86431568952165,4.885161550352326,40.079067409038544,-0.5259593158225367,9.773582150857633,-0.0023139812983572483,0,0,0,0,0,0
1776237843681796352,1.0,0.0,0.0,0.0,-74.87536115254481,5.090478144491744,40.079014003276825,-0.5268809855947635,9.780182538121622,-0.0023603409063071012,0,0,0,0,0,0
1776237843702995200,1.0,0.0,0.0,0.0,-74.88486772687841,5.266573320550728,40.07896822690964,-0.5276636274785196,9.785840435209904,-0.002441475400701165,0,0,0,0,0,0
1776237843724691456,1.0,0.0,0.0,0.0,-74.89755233595895,5.501526842897274,40.07890719175339,-0.5286590991923321,9.793383233716513,-0.002521216869354248,0,0,0,0,0,0
1776237843743758848,1.0,0.0,0.0,0.0,-74.90707267524616,5.677861950358109,40.0788614153862,-0.5293509070373668,9.799022460925581,-0.0026044012047350407,0,0,0,0,0,0
1776237843768518400,1.0,0.0,0.0,0.0,-74.92136424530041,5.942557413568704,40.07879275083542,-0.5302952001336628,9.807433645245975,-0.002724605845287442,0,0,0,0,0,0
1776237843787489792,1.0,0.0,0.0,0.0,-74.93089905963805,6.1191448298449735,40.07874697446823,-0.5308622084943686,9.812999791880348,-0.0027644920628517866,0,0,0,0,0,0
1776237843805206528,1.0,0.0,0.0,0.0,-74.94043971861869,6.295834121756157,40.078701198101044,-0.5313801185369975,9.818518127452567,-0.002825673669576645,0,0,0,0,0,0
1776237843844267776,1.0,0.0,0.0,0.0,-74.95160808318857,6.502094131245498,40.078647792339325,-0.5319227100103643,9.82488521283992,-0.002915138378739357,0,0,0,0,0,0
1776237843875444480,1.0,0.0,0.0,0.0,-74.97721650111075,6.9740393137842664,40.078525722026825,-0.5329300306343449,9.839107342160341,-0.0030490211211144924,0,0,0,0,0,0
1776237843893983744,1.0,0.0,0.0,0.0,-74.98682962649835,7.151192517080898,40.07847994565964,-0.5332293905427044,9.84430292592807,-0.0030444362200796604,0,0,0,0,0,0
1776237843913240576,1.0,0.0,0.0,0.0,-74.99805164895507,7.3579882049502245,40.07842653989792,-0.533524471402903,9.850247665282573,-0.003015441820025444,0,0,0,0,0,0
1776237843934114304,1.0,0.0,0.0,0.0,-75.00767619051452,7.535340398972993,40.07838076353073,-0.5337400165595909,9.855234083220525,-0.0029630898497998714,0,0,0,0,0,0
1776237843952241408,1.0,0.0,0.0,0.0,-75.0189112132052,7.742362688721844,40.07832735776901,-0.533974048839818,9.860903394153597,-0.0029229705687612295,0,0,0,0,0,0
1776237843972778240,1.0,0.0,0.0,0.0,-75.0301529545042,7.949502087845407,40.078273952007294,-0.5342185570940858,9.866402070916552,-0.002898569917306304,0,0,0,0,0,0
1776237843991475712,1.0,0.0,0.0,0.0,-75.03979393753602,8.127140866598163,40.078228175640106,-0.5344637298070009,9.870983676788414,-0.0028559311758726835,0,0,0,0,0,0
1776237844011872768,1.0,0.0,0.0,0.0,-75.04943961813137,8.304861526702343,40.07818239927292,-0.534764834799964,9.875446489465777,-0.0028150416910648346,0,0,0,0,0,0
1776237844033244160,1.0,0.0,0.0,0.0,-75.06069867486804,8.512302744295694,40.0781289935112,-0.5352056840492447,9.880517416356184,-0.0028109087143093348,0,0,0,0,0,0
1776237844059468800,1.0,0.0,0.0,0.0,-75.07196379473905,8.719849645958906,40.07807558774948,-0.5357518820287483,9.885463849284587,-0.002788280136883259,0,0,0,0,0,0
1776237844104752896,1.0,0.0,0.0,0.0,-75.09612297812942,9.164935357764687,40.07796114683151,-0.5372591623562647,9.895694949967119,-0.0027043716982007027,0,0,0,0,0,0
1776237844135629056,1.0,0.0,0.0,0.0,-75.11708206517908,9.55104458365603,40.077861964702606,-0.5388601801798074,9.904222251783679,-0.002523736795410514,0,0,0,0,0,0
1776237844158679040,1.0,0.0,0.0,0.0,-75.12842139938766,9.75908586418429,40.07780855894089,-0.5397931595180769,9.908722367265398,-0.002368610119447112,0,0,0,0,0,0
1776237844180859904,1.0,0.0,0.0,0.0,-75.14139589821718,9.99696108128491,40.07774752378464,-0.540915087610637,9.91380962447292,-0.0021919093560427427,0,0,0,0,0,0
1776237844198447872,1.0,0.0,0.0,0.0,-75.15113136065719,10.175447471244327,40.07770174741745,-0.5417950259942123,9.917594440596735,-0.002115127630531788,0,0,0,0,0,0
1776237844217812480,1.0,0.0,0.0,0.0,-75.16088598968089,10.354001539067532,40.07765597105026,-0.5427034614099441,9.921370935137947,-0.0020452174358069897,0,0,0,0,0,0
1776237844239621120,1.0,0.0,0.0,0.0,-75.1723069062791,10.562399220837333,40.077602565288544,-0.5437817582032302,9.925775786638578,-0.00196988508105278,0,0,0,0,0,0
1776237844258694912,1.0,0.0,0.0,0.0,-75.18373317591482,10.77089020926341,40.077549159526825,-0.5448558104985158,9.930177060677757,-0.0019893660210072994,0,0,0,0,0,0
1776237844279247360,1.0,0.0,0.0,0.0,-75.19517241545798,10.979474067363105,40.077495753765106,-0.5459030858799695,9.934586557615711,-0.0019762679003179073,0,0,0,0,0,0
1776237844323516416,1.0,0.0,0.0,0.0,-75.21158875957157,11.277609120425293,40.077419459819794,-0.5472950923189938,9.94087434399207,-0.001920276670716703,0,0,0,0,0,0
1776237844342009344,1.0,0.0,0.0,0.0,-75.22965935597067,11.605777615912064,40.077366054058075,-0.5486124455857614,9.947703259516574,-0.0018375543877482414,0,0,0,0,0,0
1776237844362125824,1.0,0.0,0.0,0.0,-75.23952161644448,11.784875728541527,40.07734316587448,-0.5492314600727882,9.95135784808583,-0.0017896783538162708,0,0,0,0,0,0
1776237844382137856,1.0,0.0,0.0,0.0,-75.2510856026501,11.993902349082077,40.07731646299362,-0.5498831935539067,9.95552639048785,-0.0018316145287826657,0,0,0,0,0,0
1776237844402160896,1.0,0.0,0.0,0.0,-75.26100143003109,12.173134943473814,40.07728976011276,-0.5503980781148644,9.959015009385094,-0.0019189361482858658,0,0,0,0,0,0
1776237844420365312,1.0,0.0,0.0,0.0,-75.2725745382496,12.382320566173528,40.077236354351044,-0.5509650356624429,9.96297730682811,-0.002039962913841009,0,0,0,0,0,0
1776237844440470528,1.0,0.0,0.0,0.0,-75.2824981220727,12.56168836000599,40.077190577983856,-0.5514323452945971,9.966272830410407,-0.0021488729398697615,0,0,0,0,0,0
1776237844460066560,1.0,0.0,0.0,0.0,-75.29242509251138,12.741115184580176,40.07714480161667,-0.5518878553945945,9.96947637241669,-0.0022193340118974447,0,0,0,0,0,0
1776237844479631104,1.0,0.0,0.0,0.0,-75.30401054548987,12.950515983854565,40.07709139585495,-0.5524073948714849,9.973087950538261,-0.0023192043881863356,0,0,0,0,0,0
1776237844498414848,1.0,0.0,0.0,0.0,-75.31560036829492,13.159992951827952,40.07703799009323,-0.5529214605599575,9.976560377292538,-0.0024013288784772158,0,0,0,0,0,0
1776237844543676416,1.0,0.0,0.0,0.0,-75.33218728762687,13.459369586561758,40.07696169614792,-0.5536599748779006,9.981270339738362,-0.0024722148664295673,0,0,0,0,0,0
1776237844564215040,1.0,0.0,0.0,0.0,-75.3521659508704,13.818798778248153,40.076870143413544,-0.5545856770431644,9.986521693295336,-0.002413041889667511,0,0,0,0,0,0
1776237844595655680,1.0,0.0,0.0,0.0,-75.36882279363252,14.118461795159577,40.07679384946823,-0.5554585613189119,9.990566740067678,-0.0023685633204877377,0,0,0,0,0,0
1776237844623531520,1.0,0.0,0.0,0.0,-75.38381987323338,14.388261718967005,40.07672518491745,-0.5563554854773951,9.993975171420711,-0.0022821896709501743,0,0,0,0,0,0
1776237844645153536,1.0,0.0,0.0,0.0,-75.39550304663315,14.598167011463328,40.07667177915573,-0.5571197091265594,9.99647800405026,-0.002249066950753331,0,0,0,0,0,0
1776237844668273408,1.0,0.0,0.0,0.0,-75.4089023904886,14.838119388480273,40.07661074399948,-0.5580616899275576,9.999185568241677,-0.00221456796862185,0,0,0,0,0,0
1776237844691096576,1.0,0.0,0.0,0.0,-75.42230533945096,15.078134604673894,40.07654970884323,-0.5590632794841782,10.001747381528675,-0.002150253625586629,0,0,0,0,0,0
1776237844711416832,1.0,0.0,0.0,0.0,-75.43403588308165,15.28819957074232,40.07649630308151,-0.5599667339729293,10.003876368567388,-0.0021808131132274866,0,0,0,0,0,0
1776237844730616320,1.0,0.0,0.0,0.0,-75.44413830240643,15.468286909962453,40.076450526714325,-0.5607453695720664,10.00562564331194,-0.0022212618496268988,0,0,0,0,0,0
1776237844761918720,1.0,0.0,0.0,0.0,-75.46097981928295,15.76850483559339,40.07637423276901,-0.5620222702445568,10.008382770483788,-0.0024213530123233795,0,0,0,0,0,0
1776237844800004864,1.0,0.0,0.0,0.0,-75.48293394809028,16.158904284048962,40.076275050640106,-0.5636204182576503,10.011681239663636,-0.0027244118973612785,0,0,0,0,0,0
1776237844817752320,1.0,0.0,0.0,0.0,-75.49309015281358,16.33912991346632,40.07622927427292,-0.5643340189443156,10.013096089651011,-0.0028437648434191942,0,0,0,0,0,0
1776237844838613504,1.0,0.0,0.0,0.0,-75.5049409883308,16.54942678896196,40.0761758685112,-0.5651469130562246,10.014657126690386,-0.0030064003076404333,0,0,0,0,0,0
1776237844857280000,1.0,0.0,0.0,0.0,-75.51510797804823,16.729707203703438,40.07613009214401,-0.5658246880348546,10.015922148459262,-0.00316784274764359,0,0,0,0,0,0
1776237844876630272,1.0,0.0,0.0,0.0,-75.52701551827033,16.940060051062222,40.076049983501434,-0.5665875640882397,10.017326529560798,-0.003265548497438431,0,0,0,0,0,0
1776237844901189888,1.0,0.0,0.0,0.0,-75.54062618012159,17.180498941256438,40.07595843076706,-0.5674118636621859,10.018831508201341,-0.00338732753880322,0,0,0,0,0,0
1776237844924646400,1.0,0.0,0.0,0.0,-75.55253721620493,17.390912723574424,40.07587832212448,-0.5680727330090546,10.020056424426393,-0.003425440052524209,0,0,0,0,0,0
1776237844946618112,1.0,0.0,0.0,0.0,-75.56617444301843,17.631415046214826,40.075786769390106,-0.5687428469271102,10.021331438137855,-0.0035085859708487988,0,0,0,0,0,0
1776237844965498880,1.0,0.0,0.0,0.0,-75.57643199153591,17.811808715630555,40.075718104839325,-0.5691890848672989,10.022191347070894,-0.003592332825064659,0,0,0,0,0,0
1776237844995411968,1.0,0.0,0.0,0.0,-75.5918200076199,18.082428735125013,40.07561510801315,-0.5697807718002681,10.02331515564506,-0.003692454658448696,0,0,0,0,0,0
1776237845031525376,1.0,0.0,0.0,0.0,-75.61233991146405,18.44329985952537,40.07547777891159,-0.570456229303161,10.024480009909066,-0.003883010009303689,0,0,0,0,0,0
1776237845050333184,1.0,0.0,0.0,0.0,-75.62602101264723,18.683900920778676,40.075386226177216,-0.5708695282371317,10.025043772914595,-0.003984958399087191,0,0,0,0,0,0
1776237845070266880,1.0,0.0,0.0,0.0,-75.63628216627161,18.864357429371083,40.075317561626434,-0.5711783599744781,10.025349882320361,-0.0040614721365273,0,0,0,0,0,0
1776237845090402560,1.0,0.0,0.0,0.0,-75.64828463512029,19.07489970010312,40.075237452983856,-0.5715515798604678,10.025589251751137,-0.004125284031033516,0,0,0,0,0,0
1776237845109577984,1.0,0.0,0.0,0.0,-75.65859214543805,19.25536501210445,40.075168788433075,-0.5718862264445752,10.025699010685754,-0.004152591805905104,0,0,0,0,0,0
1776237845129691392,1.0,0.0,0.0,0.0,-75.6688996557558,19.435830324105776,40.075100123882294,-0.572234365019086,10.025725844727482,-0.0042142923921346664,0,0,0,0,0,0
1776237845150171904,1.0,0.0,0.0,0.0,-75.68092508445984,19.646373188107326,40.075020015239716,-0.5726548361829156,10.025666378169316,-0.00426264014095068,0,0,0,0,0,0
1776237845167806464,1.0,0.0,0.0,0.0,-75.6929505131639,19.85691605210888,40.07493990659714,-0.573094687030878,10.025520783211677,-0.004319454077631235,0,0,0,0,0,0
1776237845187509504,1.0,0.0,0.0,0.0,-75.70325802348165,20.037381364110207,40.074871242046356,-0.5735025348178991,10.02534359079509,-0.0043703652918338776,0,0,0,0,0,0
1776237845206738688,1.0,0.0,0.0,0.0,-75.71529824894284,20.247915737276546,40.07477968931198,-0.574035469997326,10.025100952277707,-0.004496121779084206,0,0,0,0,0,0
1776237845248815360,1.0,0.0,0.0,0.0,-75.73427793505867,20.57874305607756,40.074611842632294,-0.5750406365412357,10.02474047363699,-0.00465035904198885,0,0,0,0,0,0
1776237845270830080,1.0,0.0,0.0,0.0,-75.75153219516396,20.87949516407848,40.07445925474167,-0.5761439350494875,10.024532935379002,-0.0047275903634727,0,0,0,0,0,0
1776237845289277696,1.0,0.0,0.0,0.0,-75.76191521870672,21.059944680948416,40.074367702007294,-0.5768750272918274,10.024491947588073,-0.004871433135122061,0,0,0,0,0,0
1776237845310436608,1.0,0.0,0.0,0.0,-75.77404651886972,21.27046809767048,40.074260890483856,-0.5777670044828748,10.024544895954621,-0.005118027329444885,0,0,0,0,0,0
1776237845329984768,1.0,0.0,0.0,0.0,-75.78617781903273,21.480991514392546,40.07415407896042,-0.5786742686772012,10.024715417366352,-0.005389546975493431,0,0,0,0,0,0
1776237845350326784,1.0,0.0,0.0,0.0,-75.79834742203657,21.69151655463629,40.07404726743698,-0.579564353457547,10.025004419191207,-0.0057306233793497086,0,0,0,0,0,0
1776237845373057536,1.0,0.0,0.0,0.0,-75.80879203601252,21.87197400094984,40.07393282651901,-0.5802986800040868,10.02534916380478,-0.006011060439050198,0,0,0,0,0,0
1776237845395525120,1.0,0.0,0.0,0.0,-75.8244597216961,22.142673499942493,40.07376116514206,-0.5813361643856538,10.026026134884685,-0.006466403603553772,0,0,0,0,0,0
1776237845418796800,1.0,0.0,0.0,0.0,-75.83668460921116,22.353229757222206,40.07362765073776,-0.5820796518493174,10.026672210553446,-0.0068825320340693,0,0,0,0,0,0
1776237845456920064,1.0,0.0,0.0,0.0,-75.85067453652557,22.59388569943339,40.073452174663544,-0.5828436999751865,10.027528215235174,-0.007411670405417681,0,0,0,0,0,0
1776237845488699648,1.0,0.0,0.0,0.0,-75.87690917341271,23.045177002092927,40.073101222515106,-0.5839466885914527,10.029407899551966,-0.008358502760529518,0,0,0,0,0,0
1776237845509350656,1.0,0.0,0.0,0.0,-75.89090303357099,23.28590149613321,40.07288759946823,-0.5843248294907323,10.030488555278135,-0.008837603032588959,0,0,0,0,0,0
1776237845528962816,1.0,0.0,0.0,0.0,-75.9014299340031,23.46646120879882,40.072727382183075,-0.5845076642503224,10.03130148498892,-0.009120501577854156,0,0,0,0,0,0
1776237845550458624,1.0,0.0,0.0,0.0,-75.91373003733275,23.677129690500617,40.07254046201706,-0.5846226419213769,10.03222338435773,-0.009436309337615967,0,0,0,0,0,0
1776237845569327360,1.0,0.0,0.0,0.0,-75.92603145161037,23.887821022812116,40.072334468364716,-0.5846465246185768,10.033087463876017,-0.009739967063069344,0,0,0,0,0,0
1776237845589737216,1.0,0.0,0.0,0.0,-75.93657620767821,24.068425562731814,40.072151362895966,-0.5846111918195994,10.033764847357848,-0.009987697005271912,0,0,0,0,0,0
1776237845608475904,1.0,0.0,0.0,0.0,-75.94884879316119,24.279147206236054,40.07193773984909,-0.5845330210448437,10.034465703804587,-0.010241416282951832,0,0,0,0,0,0
1776237845630966784,1.0,0.0,0.0,0.0,-75.9610992927541,24.489883490210584,40.071724116802216,-0.5844454366191064,10.035062978886788,-0.010374952107667923,0,0,0,0,0,0
1776237845652052480,1.0,0.0,0.0,0.0,-75.97335033857533,24.70062929527249,40.07151049375534,-0.5843778488669427,10.035547343383454,-0.010419046506285667,0,0,0,0,0,0
1776237845674000128,1.0,0.0,0.0,0.0,-75.98735228291271,24.941494701405922,40.07126635313034,-0.5843559327845759,10.035952668281894,-0.010559153743088245,0,0,0,0,0,0
1776237845718916096,1.0,0.0,0.0,0.0,-76.00660572109626,25.272697964361715,40.070930659770966,-0.5844510746516922,10.036284410549435,-0.010656196624040604,0,0,0,0,0,0
1776237845738736896,1.0,0.0,0.0,0.0,-76.02410924397464,25.573798764203257,40.07061403989792,-0.5846681761043612,10.036369390090387,-0.01086465548723936,0,0,0,0,0,0
